id,type,genres,average_rating,num_votes
3768,movie,Drama,5.9,4926
3769,tvEpisode,"Documentary,News",7.4,195
3770,movie,"Action,Drama",4.9,2927
3771,movie,"Comedy,Family",5.2,391
3772,tvSpecial,Comedy,6.0,39
3773,movie,Documentary,6.8,2761
3774,movie,"Biography,Comedy,Drama",7.5,153516
3775,movie,"Crime,Drama,Mystery",5.3,1677
3776,movie,Thriller,5.9,249
3777,tvEpisode,"Drama,Mystery,Romance",8.4,5
3778,movie,"Comedy,Romance",6.5,1831
3779,movie,"Comedy,Crime,Drama",5.0,818
3780,tvEpisode,"Adventure,Drama,Family",7.8,1334
3781,tvEpisode,"Crime,Mystery,Sci-Fi",7.5,68
3782,movie,Comedy,6.2,234220
3783,movie,"Biography,Drama,History",8.9,1228416
3784,movie,"Comedy,Drama,Musical",6.0,6595
3785,tvEpisode,"Crime,Drama,Mystery",7.4,30
3786,movie,"Comedy,Drama",6.4,2156
3787,tvSeries,Comedy,7.5,909
3788,tvSeries,"Action,Animation",8.2,1310
3789,video,"Adventure,Animation,Comedy",7.8,12664
3790,movie,"Action,Comedy,Fantasy",7.5,384838
3791,movie,"Horror,Mystery",6.2,159012
3792,movie,"Horror,Mystery",5.6,124931
3793,movie,Documentary,7.1,1330
3794,movie,Comedy,5.9,433
3795,tvMovie,"Action,Crime,Drama",5.7,10131
3796,movie,"Adventure,Comedy",5.6,7187
3797,movie,"Biography,Drama,Sport",7.4,35082
3798,movie,"Biography,Documentary,Music",8.2,64563
3799,movie,"Action,Adventure,Fantasy",5.4,90873
3800,tvMiniSeries,Crime,6.4,36
3801,tvSpecial,Comedy,7.1,1117
3802,tvSpecial,Comedy,8.1,1014
3803,tvSeries,Drama,7.7,264
3804,movie,"Drama,Fantasy,Music",7.5,7801
3805,tvSeries,"Mystery,Thriller",7.4,6594
3806,movie,"Crime,Drama,Mystery",6.3,44671
3807,movie,Thriller,4.4,18800
3808,movie,"Drama,Music",7.8,21256
3809,movie,"Comedy,Horror",6.1,580
3810,tvEpisode,Documentary,7.6,93
3811,tvMovie,Documentary,7.4,161
3812,tvMovie,Documentary,7.4,314
3813,tvEpisode,"Documentary,History",6.6,349
3814,tvEpisode,Documentary,7.5,222
3815,tvEpisode,"Documentary,History",6.7,217
3816,tvEpisode,"Documentary,History",7.1,222
3817,movie,"Documentary,History",7.3,4924
3818,tvEpisode,"Documentary,History",7.2,287
3819,tvEpisode,"Documentary,History",6.9,342
3820,tvEpisode,"Documentary,History",7.3,224
3821,movie,"Action,Crime,Thriller",5.7,16069
3822,movie,"Action,Adventure,Crime",5.2,9502
3823,movie,\N,6.9,1022
3824,movie,"Action,Crime,Thriller",4.1,57
3825,tvSeries,"Action,Adventure,Animation",7.2,1100
3826,tvSeries,Sport,7.4,1868
3827,tvSeries,"Biography,Drama,Music",6.7,2834
3828,tvMiniSeries,Drama,7.3,9591
3829,movie,Drama,6.0,181
3830,movie,"Comedy,Crime",5.0,5090
3831,movie,"Biography,Documentary,Sport",8.5,64891
3832,movie,"Comedy,Drama,Music",7.0,1382
3833,movie,"Biography,Drama,History",6.1,8481
3834,movie,"Comedy,Drama",6.8,6019
3835,movie,"Comedy,Romance",4.4,1091
3836,movie,"Comedy,Romance",6.5,44051
3837,movie,"Action,Comedy,Crime",6.5,232
3838,tvSpecial,Comedy,7.5,2147
3839,tvSpecial,Comedy,5.0,2191
3840,movie,Family,7.2,288
3841,movie,"Action,Comedy,Crime",4.4,452
3842,movie,"Drama,Horror,Mystery",5.4,2372
3843,movie,Drama,7.6,288816
3844,tvMiniSeries,"Crime,Drama",7.7,13536
3845,movie,"Comedy,Drama",7.8,374
3846,movie,Drama,7.2,3371
3847,movie,"Action,Adventure,Fantasy",5.5,72614
3848,movie,"Comedy,Drama,Romance",4.5,75021
3849,movie,Thriller,4.5,1727
3850,movie,"Comedy,Romance",6.5,84332
3851,tvSeries,Documentary,6.9,2495
3852,movie,Comedy,4.4,7512
3853,movie,"Action,Adventure,Drama",5.9,939
3854,movie,"Drama,Thriller",5.1,1348
3855,movie,"Action,Adventure,Drama",7.0,13238
3856,tvMiniSeries,"Crime,Documentary",8.0,1376
3857,movie,Comedy,5.0,16
3858,movie,"Action,Crime,Drama",7.2,8063
3859,tvMiniSeries,"Action,Biography,Drama",7.7,2911
3860,movie,"Crime,Mystery,Thriller",7.2,9690
3861,movie,"Action,Sci-Fi",4.3,2000
3862,movie,"Comedy,Drama,Romance",4.6,442
3863,movie,"Comedy,Crime",6.3,98
3864,movie,"Horror,Thriller",4.0,24931
3865,tvMovie,"Crime,Thriller",4.2,264
3866,tvSeries,"Animation,Family",8.1,310
3867,movie,"Crime,Drama,Thriller",7.3,3905
3868,movie,"Documentary,Music",6.5,1670
3869,movie,Music,7.3,176
3870,tvSeries,"Crime,Drama",6.5,2784
3871,video,Documentary,6.5,37
3872,movie,Comedy,6.5,2426
3873,movie,"Comedy,Drama,Romance",7.2,951
3874,movie,"Comedy,Romance",6.4,128193
3875,movie,"Drama,Romance",6.5,167
